cluster,page_length_chars,num_sections,num_references,num_categories,num_images,num_infobox_rows
1,90450.66666666667,31.22222222222222,176.33333333333334,5.333333333333333,22.0,0.0
0,12517.601659751037,9.0,17.473029045643152,3.3609958506224067,25.228215767634854,1.0829875518672198
